UWI,SurfLat,SurfLong,"TD, m","GL, m","Depth subsea, m","Depth subsurface, m","TSC, h","BHT, C","Synthetic Temp, C","Static Temp, C","True Temp, C",source,label
42177315540000,29.3862590789795,-97.5060806274414,2511.247119640092,96.13391692371465,2420.7215225369114,2516.8554394606263,5.0,89.44444444444444,,,,,train
42177319460000,29.4647197723389,-97.2960815429688,4125.772667975275,108.02111654332427,3372.3070920861733,3480.328208629497,22.466666666666665,110.0,,,,,train
42177320060000,29.374439239502,-97.3291473388672,3514.3438875409956,89.58071713341704,3430.371490228112,3519.9522073615294,124.5,108.88888888888889,,,,,train
42177320410000,29.27017,-97.71355,3449.7262896087586,116.40311627510027,3338.931493154192,3455.3346094292924,0.0,110.0,,,,,train
42185302150000,30.7744407653809,-96.0018920898438,3599.6878848099877,107.10671657258506,3498.1894880579366,3605.296204630522,0.0,120.0,,,,,train
42185302670000,30.7679025,-95.8894527,3541.471086672925,88.51391716755464,3449.7262896087586,3538.2402067763132,10.0,109.44444444444444,,,,,test
42185302710000,30.6613807678223,-96.0415496826172,3849.623876812036,97.65791687494665,2106.167932602626,2203.825849477573,8.0,80.0,,,,,train
42185302840000,30.7840900421143,-95.9781799316406,3240.3286963094815,108.02111654332427,3137.915899586691,3245.9370161300153,6.0,105.0,,,,,train
42185304230000,30.6749591827393,-95.9125518798828,4358.6398605235245,123.56591604589067,4240.682264298168,4364.248180344059,3.0,159.44444444444446,,,,,train
42225004270000,31.0765705108643,-95.6232528686523,3347.0086928957217,65.65391789907461,2748.686312042038,2814.3402299411127,2.0,75.55555555555556,,,,,test
42225305060000,31.1490948,-95.7157536,2743.199912217603,61.874398020019264,2686.933834018117,2748.8082320381363,8.166666666666666,93.88888888888889,,,,,test
42255300590000,29.1131591796875,-97.6539764404297,3642.359883444484,160.44671486570513,3487.5214883993126,3647.9682032650176,4.0,115.55555555555556,,,,,train
42255305980000,29.0242004394531,-97.8791275024414,5677.204618329452,116.25071627997707,5566.562221870009,5682.812938149987,6.5,192.22222222222223,,,,,train
42255307210000,28.9253406524658,-98.0309829711914,3464.6614891308323,131.4907157922971,3337.86469318833,3469.3554089806266,0.0,110.0,,,,,test
42255311960000,28.7645206451416,-97.8955078125,4157.7766669511475,131.39927579522316,4031.985710976457,4163.38498677168,33.2,143.88888888888889,,,,,test
42255312470000,28.7727794647217,-97.8702697753906,4175.455066385438,151.3027151583131,3999.5854720132647,4150.888187171578,9.333333333333334,150.0,,,,,train
42255313650000,28.8200656,-97.8407604,4920.995842528133,92.3543970446593,4512.990575584301,4605.344972628961,15.0,182.22222222222223,,,,,test
42283002040000,28.3369007110596,-98.9645614624023,6707.123785372039,149.9311152022043,5640.781019495007,5790.712134697213,6.0,187.77777777777777,,,,,train
42283307300000,28.5519790649414,-98.8994293212891,3354.3238926616355,129.9667158410651,3229.965496641104,3359.9322124821692,6.0,107.22222222222223,,,,,test
42283309180000,28.3768405914307,-98.8191375732422,3291.8398946611233,134.23391570451471,3163.2142987771426,3297.4482144816575,0.0,107.22222222222223,,,,,train
42283310960000,28.637300491333,-99.1301574707031,4029.151071067166,168.9811145926043,1045.7687665353994,1214.7498811280036,10.5,59.44444444444444,,,,,train
42283314640000,28.3430279,-99.0282499,3235.4518964655394,127.13207593177356,3113.928140354299,3241.0602162860723,7.5,103.33333333333333,,,,,test
42283314670000,28.3523807525635,-98.9853363037109,3237.8902963875107,147.46223528120845,3096.6459809073285,3244.108216188537,10.25,107.77777777777777,,,,,train
42283315220000,28.3641796112061,-98.950439453125,3163.823898757635,139.84223552504847,3029.5899830531207,3169.4322185781693,4.5,106.66666666666667,,,,,train
42283315230000,28.3143100738525,-99.0800399780273,3180.587898221187,117.16511625071628,3069.031101791005,3186.1962180417213,6.166666666666667,110.0,,,,,train
42283315400000,28.3236408233643,-99.0563583374023,3200.399897587203,119.32919618146572,3086.6790212262713,3206.0082174077374,8.75,102.22222222222223,,,,,train
42283315470000,28.1850395202637,-99.3649063110352,3123.895100035357,166.35983467648526,2960.0955852769416,3126.455419953427,5.75,107.22222222222223,,,,,train
42283315560000,28.5412406921387,-99.3112564086914,3044.951902561539,176.14391436339474,2756.153911803075,2932.2978261664693,32.0,86.66666666666667,,,,,train
42283315610000,28.223690032959,-99.2395477294922,3140.049499518416,162.7936747906024,2982.2545445678543,3145.0482193584576,6.0,117.22222222222223,,,,,train
42285307220000,29.3837108612061,-96.9355621337891,4421.123858524036,90.34271710903305,4336.389461235537,4426.7321783445705,6.0,157.22222222222223,,,,,test
42285313350000,29.5905609130859,-96.8588409423828,4330.598261420855,104.79023664671242,1092.5860450372465,1197.376281683959,17.5,52.22222222222222,,,,,not assigned
42285313800000,29.4767303466797,-96.9262619018555,4209.592665293035,103.99775667207179,2815.498469904049,2919.496226576121,3.5,93.33333333333333,,,,,train
42285315200000,29.4041614,-96.9765165,4370.83186013338,78.05927750210311,4298.380902451811,4376.440179953915,10.5,142.22222222222223,,,,,train
42287305100000,30.2210693359375,-96.8733825683594,2637.1295156118554,116.25071627997707,2524.6583192109338,2640.909035490911,3.5,93.33333333333333,,,,,train
42287305130000,30.3689096,-96.8269775,2371.3439241169945,107.71631655307786,2267.7119274332185,2375.428243986296,5.0,85.0,,,,,train
42287306420000,30.188159942627,-96.8804626464844,2684.068714109801,135.1483156752539,2554.528718255081,2689.677033930335,5.0,88.88888888888889,,,,,train
42287309060000,30.2338790893555,-96.8872299194336,2584.7039172894747,120.51791614342667,2469.794320966582,2590.3122371100085,4.0,93.33333333333333,,,,,train
42287309140000,30.1146106719971,-97.0047073364258,2481.071920605699,142.15871545092108,2344.5215249753114,2486.680240426232,5.583333333333333,94.44444444444444,,,,,train
42287309240000,30.2176498,-96.9730189,2363.7239243608346,147.9499152656027,2221.3823289157654,2369.332244181368,13.0,87.77777777777777,,,,,test
42287309370000,30.1863803863525,-96.9089813232422,2660.9039148510747,159.98951488033552,2506.522719791273,2666.5122346716084,0.0,92.22222222222223,,,,,test
42287309540000,30.2059917,-96.785361,2987.039904414723,123.87071603613708,2867.8631082283805,2991.7338242645174,8.0,111.11111111111111,,,,,test
42287312020000,30.1003894805908,-96.9654998779297,2651.7599151436825,156.4843149925019,2500.8839199717145,2657.3682349642163,3.5,89.44444444444444,,,,,train
42287312490000,30.1134395599365,-96.9636077880859,2610.611916460419,144.9019153631387,2466.7463210641176,2611.6482364272565,0.0,88.88888888888889,,,,,train
42287312500000,30.119891,-96.9732634,2570.9879177283865,142.7683154314139,2433.827922117506,2576.5962375489203,0.0,88.33333333333333,,,,,train
42287312830000,30.0990505218506,-96.9794692993164,2592.628717035881,150.3883151875739,2447.543921678595,2597.9322368661688,6.5,87.22222222222223,,,,,test
42287315320000,30.0340690612793,-97.0153427124023,2497.8359200692507,116.25071627997707,2387.1935236098075,2503.444239889784,5.0,79.44444444444444,,,,,test
42287325030000,30.1018390655518,-96.8996505737305,3124.1999000256033,126.91871593860108,3002.889503907536,3129.808219846137,7.0,114.44444444444444,,,,,train
42287325060000,30.1095611,-96.8936167,3087.623901196035,127.22351592884749,2966.0087050877214,3093.232221016569,6.0,131.11111111111111,,,,,train
42289301060000,31.3841304779053,-96.2493591308594,4616.805452262226,164.40911473890833,2709.367113300252,2873.7762280391607,10.0,95.55555555555556,,,,,train
42289303540000,31.3983001708984,-96.2179336547852,4663.439850769925,162.39743480328207,4416.429938674242,4578.827373477523,9.0,158.88888888888889,,,,,train
42289304430000,31.3668403625488,-96.2763519287109,3139.4398995379233,138.5011155679643,3006.5471037904927,3145.0482193584567,13.0,115.55555555555556,,,,,train
42289304700000,31.3542709350586,-96.2897262573242,3101.035100766877,140.02511551919628,2962.3511052047647,3102.376220723961,0.0,126.33333333333333,,,,,train
42289305780000,31.421760559082,-96.133056640625,3174.7966984065056,142.15871545092108,3038.2463027761182,3180.4050182270394,6.0,113.33333333333333,,,,,train
42289306600000,31.1850662,-95.8358094,2508.5039197278747,80.58911742114823,3128.467099889053,3209.0562173102007,0.0,110.0,,,,,train
42289306650000,31.3702691,-96.2237698,2971.799904902403,163.03751478279952,2433.370722132137,2596.4082369149364,4.5,91.11111111111111,,,,,test
42289308110000,31.2587699890137,-95.8369369506836,2927.9087063069214,95.21951695297545,2836.4687092330014,2931.688226185977,4.5,95.55555555555556,,,,,train
42289309370000,31.218552,-95.8741045,2971.799904902403,101.62031674814986,2875.787907974787,2977.4082247229367,0.0,98.88888888888889,,,,,train
42289309440000,31.2005574,-95.8560442,2987.039904414723,97.96271686519306,2895.2951073505565,2993.2578242157497,5.0,104.44444444444444,,,,,test
42289309510000,31.190692,-95.8233518,3078.479901488643,95.52431694322185,2988.5639043659553,3084.088221309177,7.0,94.44444444444444,,,,,train
42289309850000,31.2255239,-95.8854741,2845.307908950147,104.66831665061386,2746.2479121200668,2850.9162287706804,1.0,98.33333333333333,,,,,train
42289310220000,31.3786201477051,-96.2161483764648,2987.039904414723,169.13351458772752,2823.5147096475293,2992.6482242352567,5.0,111.11111111111111,,,,,train
42289310900000,31.4081802368164,-96.1793823242188,3108.959900513283,165.32351470964753,2949.2447056241695,3114.568220333817,2.0,113.33333333333333,,,,,test
42289310950000,31.3593159,-96.1249337,3032.759902951683,157.09391497299472,2881.2743077992222,3038.368222772217,5.75,104.44444444444444,,,,,train
42289311110000,31.3705196380615,-96.2381896972656,3078.479901488643,169.59071457309713,2894.99030736031,3064.581021933407,0.0,98.88888888888889,,,,,test
42289312310000,31.2534198760986,-96.2187576293945,5425.439826385926,131.52119579132173,2617.2870362468148,2748.8082320381363,7.0,82.22222222222223,,,,,train
42289312660000,31.201582,-96.2879547,5497.982224064569,120.21311615318028,2925.47030638495,3045.6834225381303,18.0,93.33333333333333,,,,,train
42289312770000,31.3001003265381,-96.1881637573242,3998.061472062033,141.85391546067467,1856.231940600578,1998.0858560612528,1.5,72.77777777777777,,,,,train
42289312850000,31.358028,-96.2378434,3124.1999000256033,154.6555150510235,2975.1527047951136,3129.808219846137,4.8,98.88888888888889,,,,,train
42289312900000,31.2446114,-96.2401321,5608.319820533766,134.53871569476112,5479.389424659538,5613.9281403543,15.45,196.11111111111111,,,,,train
42289313060000,31.3641700744629,-96.2517395019531,2956.5599053900833,170.80991453408274,2791.358310676534,2962.1682252106166,8.0,108.88888888888889,,,,,train
42289313140000,31.3279493,-96.3002746,2849.879908803843,113.50751636775946,2723.0831128613404,2836.5906292290997,0.0,102.22222222222223,,,,,train
42289313210000,31.358829498291,-96.2603225708008,3200.399897587203,164.10431474866192,2800.8071103741727,2964.9114251228343,13.75,110.0,,127.7777778,127.7777778,static,train
42289313250000,31.362190246582,-96.2648696899414,3200.399897587203,161.97071481693712,2800.1975103936797,2962.1682252106166,2.0,108.33333333333333,,,,,train
42289315440000,31.347869,-96.2308547,4876.7998439424055,150.69311517782032,4080.662269418807,4231.355384596628,11.25,150.0,,182.2222222,182.2222222,static,train
42289318670000,31.3769874,-96.1966752,3169.919898562563,158.80079491837455,3016.7274234647225,3175.528218383097,6.0,121.66666666666667,,,,,test
42293304160000,31.3964290618896,-96.2905578613281,3852.0622767340074,130.97255580887824,4031.4980309920634,4162.470586800941,0.0,140.55555555555554,,,,,train
42293304380000,31.3046703338623,-96.4498825073242,4008.119871740164,131.18591580205072,1290.8279586935053,1422.013874495556,14.0,64.44444444444444,,,,,train
42293304520000,31.410680770874,-96.2912826538086,4419.599858572805,141.85391546067467,1497.4823520805649,1639.3362675412395,4.0,62.22222222222222,,,,,test
42293305010000,31.4122295379639,-96.2710189819336,3906.621474988113,129.0523158703259,3783.1774789383207,3912.229794808646,4.0,147.77777777777777,,,,,train
42293308740000,31.4072608947754,-96.2876129150391,2963.2655051755037,140.02511551919628,2828.543909486595,2968.569025005791,5.5,107.77777777777777,,,,,train
42293309280000,31.4112300872803,-96.2669296264648,2962.3511052047647,134.02055571134224,2833.9388693139563,2967.959425025299,16.5,104.44444444444444,,,,,train
42293312300000,31.3873195648193,-96.2948303222656,4317.491861840261,129.6619158508187,3807.866278148279,3937.5281939990978,11.5,137.77777777777777,,,,,train
42311001580000,28.5950698852539,-98.6642303466797,5985.052608478317,133.22807573670158,5062.514477999536,5195.742553736239,5.0,156.66666666666666,,,,,train
42311006770000,28.4822998046875,-98.3486709594727,3850.2334767925286,79.97951744065544,3716.7310810646054,3796.710598505261,3.0,135.55555555555554,,,,,train
42311013640000,28.319860458374,-98.6931991577148,4392.472659440875,108.72215652089099,4277.227783128711,4385.949939649602,4.0,160.55555555555554,,,,,train
42311317850000,28.5950794219971,-98.4374923706055,7326.477365552724,117.77471623120907,5831.433413394131,5949.20812962534,11.0,166.66666666666666,,,,,train
42313300420000,30.9458387,-96.0425662,3969.105472988625,103.75391667987466,2523.743919240195,2627.497835920069,2.0,88.88888888888889,,,,,test
42313302370000,31.0057792663574,-95.8151092529297,3352.7998927104036,81.33587739725192,2786.9539508174735,2868.2898282147253,7.0,76.66666666666667,,,,,train
42313302910000,30.9198965,-95.6429962,3964.2286731446825,59.48171809658502,3910.355274868631,3969.8369929652167,10.0,120.0,,,,,train
42313304420000,30.8759803771973,-96.0404434204102,2971.495104912157,101.62031674814986,2871.215908121091,2972.836224869241,8.5,103.88888888888889,,,,,train
42313305590000,30.8724193572998,-96.0282821655273,2987.039904414723,100.26090879165092,2892.3873154436055,2992.6482242352567,2.0,104.44444444444444,,,,,train
42313311010000,0.0,0.0,3562.5022859999267,63.215517977103424,3504.895087843357,3568.110605820461,7.0,110.0,,,,,train
42323000820000,28.780309677124,-100.245872497559,2431.694322185782,220.88855293156632,994.2270881847332,1215.1156411162997,2.0,57.22222222222222,,,,,train
42323300710000,28.774019241333,-100.422317504883,2388.412723570793,278.5567110861852,1935.0227380792724,2213.579449165458,5.0,82.77777777777777,,,,,test
42323300720000,28.6082401275635,-100.325531005859,4648.199851257605,241.95023225759255,3143.280379415028,3385.230611672621,3.0,128.88888888888889,,,,,train
42323306640000,28.4841403961182,-100.209129333496,1676.3999463552018,258.5953597249485,1424.6321064117726,1683.227466136721,2.0,70.0,,,,,train
42323307960000,28.2869491577148,-100.276588439941,2987.039904414723,207.99551334414357,2784.652710891113,2992.6482242352567,0.0,113.33333333333333,,,,,test
42323312460000,28.818510055542,-100.506156921387,2318.003925823874,271.27199131929626,1549.7860304068472,1821.0580217261431,3.0,72.77777777777777,,,,,test
42323312560000,28.7701797485352,-100.437492370605,2453.639921483523,281.452310993526,1697.1263456919569,1978.5786566854829,11.0,65.55555555555556,,,,,train
42323312660000,28.7829494476318,-100.503273010254,2219.248728984041,240.79199229465624,1652.503627119884,1893.2956194145404,8.0,80.55555555555556,,,,,train
42323324740000,28.7893695831299,-100.179023742676,3240.0238963192355,214.88399312371223,2213.884249155704,2428.768242279416,6.833333333333333,86.66666666666667,,,,,train
42323329160000,28.8172,-100.35157,2351.8367247412248,248.1376720595945,1769.1505833871813,2017.2882554467758,0.0,77.77777777777777,,,,,train
42395300370000,31.2503484,-96.4604652,3948.3790736518695,154.6555150510235,3797.5030784799014,3952.158593530925,19.0,130.0,,,,,train
42395302780000,30.9904098510742,-96.5720977783203,2153.7167310810646,131.7955157825435,2027.5295351190548,2159.3250509015984,13.0,88.88888888888889,,,,,train
42395302880000,31.107759475708,-96.4892807006836,4385.462259665208,162.06215481401102,4229.313224661976,4391.375379475989,12.0,151.66666666666666,,,,,train
42395302890000,30.9007091522217,-96.3743286132813,2423.1599224588826,134.05103571036685,2262.7132075931777,2396.7642433035444,3.0,85.0,,109.4444444,109.4444444,static,train
42395303030000,30.9360904693604,-96.3556823730469,2584.3991172992282,140.93951548993547,2449.0679216298267,2590.007437119762,8.0,87.77777777777777,,,,,train
42395303790000,31.312219619751,-96.333869934082,2800.502310383926,113.50751636775946,2696.2607137196574,2809.7682300874167,6.5,97.77777777777777,,,,,train
42395304350000,31.2548622,-96.3456171,4498.8478560368685,131.7955157825435,2822.752709671913,2954.548225454457,6.0,118.33333333333333,,,,,train
42395304440000,31.0728797912598,-96.4245529174805,4815.839845893125,133.9291157142683,4687.519049999391,4821.448165713659,10.0,181.11111111111111,,,,,train
42395304830000,31.1543855,-96.3281579,5140.451835505542,119.60351617268748,4494.58065617342,4614.184172346107,6.0,165.55555555555554,,,,,test
42395307330000,31.11428,-96.52916,3544.214286585143,157.3987149632411,3389.985491520464,3547.3842064837054,0.0,112.22222222222223,,,,,train
42477303240000,30.2176267,-96.7303019,3159.251898903939,104.66831665061386,2770.631911339779,2875.3002279903926,10.0,100.0,,,,,train
42477304680000,30.3794193267822,-96.314697265625,3846.8806768998184,71.74991770400264,3778.910279074871,3850.6601967788743,11.0,118.33333333333333,,,,,train
42477305280000,30.3120193481445,-96.3688278198242,4084.3198693017644,131.4907157922971,3321.7102937052705,3453.201009497568,5.5,96.11111111111111,,165.5555556,165.5555556,static,train
42477305490000,30.343469619751,-96.3499908447266,4165.091866717061,99.18191682617865,3603.040684702698,3702.2226015288766,8.5,121.66666666666667,,,,,train
42479352780000,27.9750099182129,-99.6707763671875,3047.9999024640033,197.17511369039636,1903.3235390936468,2100.498652784043,5.083333333333333,76.66666666666667,,,,,test
42493302300000,29.0222206115723,-98.238639831543,2119.2743321832213,142.0977554528718,1891.344899476963,2033.442654929835,3.5,72.22222222222223,,,,,train
42493303910000,29.1937999725342,-98.1346588134766,1490.776752295144,158.55695492617747,1337.8281171895003,1496.3850721156778,1.0,63.333333333333336,,,,,train
42493306840000,28.9323101043701,-98.2321090698242,2660.9039148510747,118.26239621560332,2548.249838456005,2666.5122346716084,9.75,75.55555555555556,,,,,test
42493307780000,29.1312694549561,-97.9936828613281,1999.1831360261397,120.82271613367308,1721.2055449214226,1842.0282610550955,4.0,64.44444444444444,,,,,train
42493308380000,29.2278900146484,-98.0029373168945,1588.0079491837457,126.46151595323148,1467.154753051048,1593.6162690042793,5.0,64.44444444444444,,,,,train
42493309720000,29.0467891693115,-98.1272430419922,2235.7079284573465,125.54711598249229,2115.769132295388,2241.3162482778803,5.0,81.11111111111111,,,,,train
42493310750000,29.1159801483154,-98.0530471801758,1947.9767376647444,136.7637556235598,1718.370905012131,1855.1346606356908,12.5,65.55555555555556,,,,,train
42493311060000,29.1275196075439,-98.3148880004883,1481.0231526072591,176.60111434876433,1310.0303580790285,1486.6314724277931,4.0,57.22222222222222,,,,,test
42493311680000,29.0937404632568,-98.1246185302734,1933.95593811341,145.42007534655755,1794.1441825873862,1939.5642579339437,3.0,67.22222222222223,,,,,test
42493312560000,29.0413703918457,-98.3375701904297,1821.179941722242,164.40911473890833,1662.3791468038673,1826.7882615427754,4.0,69.44444444444444,,,,,train
42493316260000,29.0763893127441,-98.1378784179688,1990.0391363187478,127.86359590836493,1865.955060289438,1993.818656197803,0.0,76.66666666666667,,,,,train
42493316680000,29.0552997589111,-98.1522827148438,2097.3287328854803,117.98807622438156,1985.2537764718793,2103.2418526962606,4.0,72.77777777777777,,,,,train
42493317790000,29.0953944,-98.1109776,1959.2543373038611,136.916155618683,1827.946501505712,1964.862657124395,4.0,73.33333333333333,,,,,train
42493318190000,29.078411,-98.1103568,2108.9111325148438,133.25855573572622,1975.4696967849698,2108.728252520696,3.0,76.66666666666667,,,,,train
42493319370000,29.0316791534424,-98.1756591796875,2231.13592860365,140.93951548993547,2095.8047329342485,2236.7442484241838,5.0,78.88888888888889,,,,,train
42493322270000,29.0596199035645,-98.2101211547852,1947.671937674498,148.55951524609551,1804.7207422489362,1953.2802574950317,6.0,73.33333333333333,,,,,test
42507007550000,28.7751808166504,-99.5623931884766,4923.129442459858,233.5987125248412,1296.619158508187,1530.2178710330281,4.0,65.55555555555556,,,,,train
42507312420000,28.7429008483887,-100.077453613281,3084.5759012935714,201.38135355579666,992.9469282256982,1194.328281781495,3.0,54.44444444444444,,,,,test
42507312960000,29.0759105682373,-100.006370544434,2191.8167298618646,255.9862718084393,1929.246778264103,2185.2330500725425,9.0,67.22222222222223,,,,,train
42507326870000,29.0019048,-99.5868977,1224.0767608295437,240.1519123151388,989.5331683349386,1229.6850806500775,4.0,50.0,,78.88888889,78.88888889,static,train
