UWI,SurfLat,SurfLong,"TD, m_x","GL, m","Depth subsea, m","Depth subsurface, m","TSC, h","BHT, C","Synthetic Temp, C","Static Temp, C","True Temp, C",source,label,SurfaceLatitude_NAD27,SurfaceLongitude_NAD27,BottomLatitude_NAD27,BottomLongitude_NAD27,"oil total cum, bbl","gas total cum, mcf","water total cum, bbl",gor total average,"gas maximum, mcf","oil maximum, bbl","water maximum, bbl",status,Mud Wt,"TD, m_y","MW at Depth(KB), m","KB, m","Min casing size, in",cumoil,cumgas,cumwater,GR,NPHI_SS,NPHI_LS,DPHI_SS,DPHI_LS,PEFZ,RHOB,CAL
42051304680000,30.5205497741699,-96.8094100952148,2116.83593226125,159.22751490471953,1675.1807463942162,1834.4082612989357,4.5,75.55555555555556,89.08022222222222,,89.08022222222222,synthetic,train,30.5204260922456,-96.8093504964262,30.5204262,-96.8093505,9536.0,182.0,0.0,19.086,12.0,788.0,0.0,plugged,9.3,2116.83593226125,1828.799941478402,153.61919508418575,2.875,9536.0,182.0,0.0,129.5746,0.3564607818699841,0.3158611657277894,0.1680845388961334,0.1340231211780032,5.059564039625663,2.469763453885136,0.0736
42051305140000,30.3602104187012,-96.7626037597656,2519.1719193864988,92.47631704075783,2418.5879226051866,2511.064239645945,3.0,143.33333333333334,109.17444444444445,,109.17444444444445,synthetic,train,30.3595840330991,-96.7618690033383,30.359584,-96.76186897,49481.0,41154.0,0.0,831.713,10721.0,9819.0,0.0,plugged,9.9,2519.1719193864988,2207.6663293546776,88.3919971714561,2.875,49481.0,41154.0,0.0,64.29603015085331,0.208354336034978,0.1001129736157764,0.0094259163935692,0.0032983918879825,4.955605920126068,2.7036,6.1028
42051305380000,30.3533306121826,-96.7539901733398,2554.2239182648345,97.96271686519306,2461.869521220176,2559.8322380853683,20.0,103.33333333333331,110.47044444444444,111.1111111,111.1111111,static,train,30.3531580393372,-96.7535539555502,30.353158,-96.75355397,347663.926,1977443.307,261776.709,5687.801,31549.587,7526.726,3928.951,producing,9.4,2554.2239182648345,2261.9207276185366,92.3543970446593,2.875,347663.926,1977443.307,261776.709,23.0339,0.1894055578760061,0.0558432703647486,0.0341046867624799,0.0498387995181013,4.885502864445776,2.6235,6.1461
42051305480000,30.3980903625488,-96.7576217651367,2470.4039209470748,122.19431608978188,2349.2459248241303,2471.4402409139125,6.0,98.33333333333331,107.42722222222224,,107.42722222222224,synthetic,train,30.397842015661,-96.7575934626438,30.39784203,-96.75759347,5186.0,1616.0,0.0,311.608,725.0,1015.0,0.0,plugged,9.4,2470.4039209470748,2465.8319210933787,116.58599626924811,2.875,5186.0,1616.0,0.0,39.6533,0.1710106207744857,0.0381071286844558,-0.0260535601665266,-0.023642178695951,4.93930585699156,2.7514,6.2417
42051306040000,30.3769397735596,-96.7231674194336,2595.3719169480987,121.61519610831373,2486.3754404359856,2607.9906365442994,8.0,88.88888888888889,111.89808888888888,,111.89808888888888,synthetic,train,30.3769550779252,-96.7233464318404,30.3769551,-96.7233464,28929.0,83134.0,0.0,2873.725,3219.0,3319.0,0.0,plugged,9.6,2595.3719169480987,2602.382316723766,116.00687628777996,2.375,43881.0,93761.0,0.0,64.65242743193585,0.2011888379907134,0.0968629761436699,0.0017220426061124,-0.0005979605785402,4.911640915890168,2.7116,8.9228
42051306100000,30.4174308776855,-96.5044479370117,4269.028663391083,91.86671706026505,2880.6647078187293,2972.531424878994,5.0,96.11111111111111,,,,,test,30.4182999943398,-96.5050272721439,30.4183,-96.5050273,5965.0,177175.0,0.0,29702.431,7828.0,662.0,0.0,plugged,9.5,4269.028663391083,2966.923105058461,86.2583972397313,5.5,7536.0,328979.0,0.0,136.544,0.2376261243479107,0.1852365318460205,0.0209324377995923,-0.0093153139182859,5.031830112291097,2.727,7.178
42051306120000,30.3823038,-96.7074549,2625.5471159824924,110.45951646529548,2534.716718889065,2645.1762353543604,9.0,90.0,113.07222222222222,,113.07222222222222,synthetic,train,30.3820944007242,-96.707201645725,30.3820944,-96.7072016,210471.165,598147.416,0.0,2841.945,20159.0,13231.0,0.0,plugged,9.6,2625.5471159824924,2639.567915533826,104.85119664476171,2.375,210471.165,598147.416,0.0,0.2238,0.1395316443172822,-0.01268093325987,-0.0117643177392379,-0.0113,4.803530486722742,2.7283,8.7002
42051306370000,30.4230616,-96.7396288,2491.13032028383,126.91871593860108,2357.32312456566,2484.2418405042613,14.0,98.88888888888889,108.1377777777778,,108.1377777777778,synthetic,train,30.4228533377519,-96.7393742665272,30.4228533,-96.7393743,6938.5,3699.0,0.0,533.112,434.0,709.0,0.0,plugged,9.2,2491.13032028383,2475.89032077151,121.31039611806732,2.375,6938.5,3699.0,0.0,43.9189,0.245306789061761,0.1481665357104031,0.1084535609827499,0.1259185592369731,4.810378431643365,2.490962349562415,9.725906618082604
42051306560000,30.3484122,-96.7443921,2682.2399141683227,95.61575694029578,2507.498079760061,2603.1138367003578,7.0,91.11111111111111,,,,,test,30.3482016090785,-96.7441374827413,30.3482016,-96.7441375,66058.0,128291.0,0.0,1942.096,9251.0,7238.0,0.0,plugged,9.5,2682.2399141683227,2597.5055168798235,90.00743711976202,2.875,66058.0,128291.0,0.0,24.7788,0.1630318391583187,0.0236,-0.0166650688188321,0.0134,4.895323188634478,2.6905,8.4412
42051306740000,30.4823686,-96.6853803,2481.071920605699,111.52631643115788,2372.715524073103,2484.241840504261,5.0,123.88888888888889,108.14794444444443,,108.14794444444443,synthetic,train,30.4820378148845,-96.6854455644678,30.4820378148845,-96.6854455644678,139458.0,205897.0,0.0,1476.409,6975.0,6063.0,0.0,producing,9.5,2481.071920605699,2478.6335206837275,105.91799661062412,2.375,139458.0,205897.0,0.0,18.7145,0.0312,-0.0466238525491209,0.0149,0.003559720968552,7.428242557726698,2.6838,8.6343
42051306750000,30.3778821,-96.7066061,2503.9319198741787,111.98351641652746,2397.556723278185,2509.5402396947125,0.0,85.55555555555556,108.85688888888888,,108.85688888888888,synthetic,train,30.3776725656164,-96.7063528776143,30.3776726,-96.7063529,3436.0,25566.0,0.0,7440.629,6291.0,674.0,0.0,plugged,9.5,2503.9319198741787,2503.9319198741787,106.37519659599371,2.375,3436.0,25566.0,0.0,36.8682,0.1746515721498329,0.0392,0.1167725933565018,0.1892,4.771713756428497,2.3805,6.8642
42051306970000,30.4457108,-96.6857498,2530.144719035369,106.80191658233866,2428.951122273564,2535.7530388559026,6.5,87.77777777777777,,,,,test,30.4455034833438,-96.6854974366987,30.44550345,-96.68549735,120450.068,310777.428,5651.121,2580.135,6325.29,5458.0,205.403,plugged,9.7,2530.144719035369,2530.144719035369,101.1935967618049,2.375,120450.068,310777.428,5651.121,28.3609,0.2496037598028178,0.1208887952909087,0.0160843578013896,0.1488,5.129323175346826,2.4728500406271583,6.4293
42051307260000,30.5302457,-96.6334436,2457.907121346972,126.30911595810828,2337.511125199644,2463.820241157752,7.0,87.77777777777777,,,,,test,30.5300417234694,-96.6331936116874,30.5300417,-96.6331936,51209.0,64736.0,0.0,1264.153,2580.0,3078.0,0.0,plugged,9.9,2457.907121346972,2458.2119213372184,120.70079613757451,2.375,51209.0,64736.0,0.0,31.4786,0.1445426821899209,0.0194,0.0704531674585728,0.0048,4.617945828270926,2.6848,9.1495
42051307360000,30.5640365,-96.6623344,2344.826324965557,134.8435156850075,2217.724729032808,2352.568244717816,5.0,84.44444444444444,,,,,test,30.563834013686,-96.6620832771549,30.563834,-96.6620833,7267.0,7968.0,0.0,1096.463,1590.0,1548.0,0.0,plugged,9.5,2344.826324965557,2346.9599248972822,129.23519586447372,2.375,7267.0,7968.0,0.0,13.6039,0.1691793127411374,0.0338436062926723,0.0312720443321037,0.0148,4.770814606086248,2.679,8.5416
42051307530000,30.4280395507813,-96.7116928100586,2529.8399190451228,115.64111629948428,2419.807122566172,2535.448238865657,4.0,90.55555555555556,109.79155555555556,,109.79155555555556,synthetic,train,30.4281946239566,-96.7116490714499,30.4281946,-96.7116491,468892.0,1178191.0,0.0,2512.713,15020.0,10560.0,0.0,producing,9.3,2529.8399190451228,2529.8399190451228,110.03279647895052,2.375,468892.0,1178191.0,0.0,13.5198,0.0158,-0.1008674229097117,0.0809376911470671,-0.0142280774842316,5.880690714424816,2.7009,8.393
42051307640000,30.4843631,-96.682876,2450.5919215810586,113.50751636775946,2342.692725033833,2456.2002414015924,6.5,93.33333333333331,107.59466666666668,,107.59466666666668,synthetic,train,30.4839854495414,-96.6827468807064,30.4839854495414,-96.6827468807064,102165.5,125473.5,0.0,1228.14,5704.0,3551.0,0.0,plugged,9.8,2450.5919215810586,2450.5919215810586,107.89919654722571,2.375,102165.5,125473.5,0.0,32.276,0.1475325352740291,0.0093,0.0066535742137769,0.0265,4.808248810748914,2.6627,9.0535
42051307650000,30.4866661,-96.6962382,2419.197522585679,114.42191633849868,2310.3839260677146,2424.805842406213,0.0,38.888888888888886,106.69333333333334,,106.69333333333334,synthetic,train,30.4864463903606,-96.6962519898364,30.4864463903606,-96.6962519898364,4129.0,12957.0,0.0,3138.048,3466.0,838.0,0.0,plugged,9.443261774254733,,2432.115777654452,,2.375,4129.0,12957.0,0.0,66.29179799585881,0.212705856901431,0.1107217551481662,-0.0002852673415976,-0.0115,4.937337195982465,2.7297,8.0542
42051307850000,30.3773097991943,-96.7432479858398,2548.1279184599066,111.55679643018252,2438.8266419575475,2550.3834383877297,0.0,86.11111111111111,,,,,test,30.3770635069899,-96.7426992963618,30.3770635,-96.7426993,168427.0,800901.0,0.0,4755.182,13051.0,8492.0,0.0,producing,9.3,2548.1279184599066,2544.7751185671964,105.94847660964876,2.375,168427.0,800901.0,0.0,13.3587,0.1489221179489122,0.0072,0.0089691106294749,0.0038,4.777014071052889,2.7,9.1155
42051308330000,30.5400973,-96.6440223,2425.598322380854,133.0147157435291,2298.1919264578582,2431.2066422013872,4.5,91.11111111111111,107.19888888888887,,107.19888888888887,synthetic,train,30.5398936400298,-96.6437718864413,30.5398937,-96.6437719,68363.0,72897.0,0.0,1066.322,2403.0,2426.0,0.0,plugged,9.7,2425.598322380854,2425.598322380854,127.40639592299532,2.375,68363.0,72897.0,0.0,52.779,0.1444175793304785,0.0133,-0.0010891971675288,0.0222,4.824020854710433,2.67,9.1763
42051308420000,30.3700923,-96.7223043,2606.0399166067227,124.78511600687628,2486.253520439888,2611.038636446764,7.0,84.44444444444444,,,,,test,30.3747438926011,-96.7276675693104,30.3698825,-96.7220505,243980.171,2693539.998,703638.805,11039.996,35645.0,8720.0,25148.48,producing,9.3,2606.0399166067227,2603.6015166847515,119.17679618634251,2.375,243980.171,2693539.998,703638.805,18.5017,0.141485546086836,0.0,0.005079725670245,0.0025,4.772475588043768,2.7022,9.344
42051308540000,30.3607893,-96.7474348,2558.7959181185306,105.27791663110666,2459.4311212982043,2564.709037929311,4.5,97.77777777777776,110.65822222222222,,110.65822222222222,synthetic,train,30.3605777904845,-96.7472021607517,30.3605777904845,-96.7472021607517,1664.0,15978.0,0.0,9602.163,1212.0,190.0,0.0,producing,9.7,2558.7959181185306,2559.100718108777,99.6695968105729,2.375,51797.5,581231.0,0.0,35.1535,0.1503906537823578,0.0149,-0.0087979035105325,0.0098,4.837959575331531,2.6932,9.2547
42051308570000,30.383960723877,-96.7268905639648,2586.2279172407066,114.11711634825228,2477.719120712988,2591.8362370612404,6.0,80.0,111.56144444444443,,111.56144444444443,synthetic,train,30.3856066412497,-96.7248733683316,30.3856066,-96.7248734,11527.0,267510.0,0.0,23207.253,21514.0,2631.0,0.0,plugged,9.4,2586.2279172407066,2586.2279172407066,108.50879652771852,2.375,11527.0,267510.0,0.0,19.0025,0.2143831767366169,0.0940462778539239,0.0900936850863658,0.1171193960976739,4.7997189701974605,2.507073236812013,9.0019
42051309040000,30.4708803,-96.6831961,2479.5479206544665,106.19231660184586,2378.9639238731543,2485.156240475,0.0,91.11111111111111,,,,,test,30.4705610868468,-96.6825977823613,30.47056112,-96.68259781,18126.0,23169.0,0.0,1278.219,2292.0,2093.0,0.0,plugged,9.8,2479.5479206544665,2479.5479206544665,100.58399678131212,2.375,18126.0,23169.0,0.0,20.2083,0.152340138326595,0.0086,0.0008097010632033,0.0258,4.83549971963938,2.6659,8.5644
42051309240000,30.3931876,-96.7526764,2492.959120225308,111.67871642628108,2383.231123736604,2494.909840162885,18.0,90.0,108.40511111111113,,108.40511111111113,synthetic,train,30.3929783686638,-96.7524214218285,30.39297836,-96.7524214,6109.0,11894.0,0.0,1946.963,7223.0,776.0,0.0,plugged,9.7,2492.959120225308,2489.3015203423515,106.0703966057473,2.375,6109.0,11894.0,0.0,15.9952,0.1602919684992718,0.0187,-0.0057702944617012,0.0031,4.848019019354311,2.7047,8.3193
42051309360000,30.4509487,-96.7012819,2507.589519757136,129.6619158508187,2381.402323795125,2511.0642396459443,10.5,79.44444444444444,108.84655555555554,117.0555556,117.0555556,static,train,30.450741477193,-96.7010289048526,30.45074146,-96.7010289,20751.0,53353.0,0.0,2571.105,2167.0,2253.0,0.0,plugged,9.2,2507.589519757136,2505.4559198254105,124.05359603028492,2.375,20751.0,53353.0,0.0,42.35955117973344,0.143358063537129,0.0077,-0.001866900092196,0.01,4.82478472238526,2.6902,8.3862
42051309370000,30.4181003570557,-96.7332077026367,2520.69591933773,129.3571158605723,2385.669523658575,2515.026639519148,7.5,91.11111111111111,,,,,test,30.4178507093567,-96.7331369200795,30.4178507,-96.7331369,44195.5,47042.0,0.0,1064.407,1519.0,4976.0,0.0,plugged,9.4,2520.69591933773,2509.4183196986137,123.74879604003851,2.375,44195.5,47042.0,0.0,47.3994260348436,0.1699887736384315,0.0432,0.0058313696095719,0.0302,4.876117102966219,2.6584,8.2879
42051309430000,30.3839248,-96.6412658,2855.975908608771,111.06911644578828,2744.723912168835,2855.793028614623,6.0,99.44444444444444,119.59,,119.59,synthetic,train,30.383715710055,-96.6410150789674,30.3837157,-96.6410151,65897.5,191519.5,0.0,2906.324,16968.0,4594.0,0.0,plugged,9.3,2855.975908608771,2850.184708794089,105.4607966252545,2.375,65897.5,191519.5,0.0,68.36935844921663,0.258728801343759,0.1800221214452719,0.1118634775810862,0.119870109666313,4.840786177412866,2.5015244379639667,9.816917683161364
42051309640000,30.4357109069824,-96.7830276489258,2383.5359237268503,126.79679594250253,2262.3474476048814,2389.144243547384,5.0,81.66666666666667,104.56564444444444,,104.56564444444444,synthetic,train,30.4363635872987,-96.7834137388451,30.43636359,-96.78341366,168.0,300.0,0.0,1785.714,100.0,124.0,0.0,plugged,9.6,2383.5359237268503,2383.5359237268503,121.18847612196878,2.375,168.0,300.0,0.0,21.6076,0.1750070414677362,0.0387020122010768,0.0064504978953827,0.0227249362059458,4.864907018694325,2.6714,8.0841
42051309880000,30.4230899810791,-96.7542419433594,2490.215920313091,131.7955157825435,2364.0287243510807,2495.8242401336247,10.0,90.55555555555556,107.6682222222222,,107.6682222222222,synthetic,train,30.4228769901075,-96.7542122193419,30.42287702,-96.75421225,10864.0,476.0,0.0,43.814,193.0,1699.0,0.0,plugged,9.7,2490.2159203130905,2490.2159203130905,126.18719596200972,2.375,11422.0,478.0,0.0,67.89798716189716,0.2712215005012033,0.191980129404931,0.1217220842256789,0.1273354466312972,4.855926205296541,2.4873326896054277,8.5474
42051309940000,30.4253594,-96.6782155,2627.680715914217,111.67871642628108,2521.61031930847,2633.2890357347505,0.0,96.11111111111111,,,,,test,30.4251514745958,-96.677963417976,30.4251515,-96.6779634,117727.0,293906.0,0.0,2496.505,9858.0,8537.0,0.0,plugged,9.5,2627.680715914217,2627.680715914217,106.0703966057473,2.375,117727.0,293906.0,0.0,28.4494,0.1797093138071306,0.051084145928961,0.0074270728393814,0.0125,4.868462666273821,2.6886,8.2568
42051310100000,30.3592300415039,-96.6728973388672,3352.799892710404,94.1831969861377,2777.520391119348,2871.7035881054853,6.0,97.77777777777776,120.1369777777778,,120.1369777777778,synthetic,train,30.3589788027364,-96.6729189211414,30.3589789,-96.6729189,18410.331,80276.668,0.0,4360.414,9330.667,2737.333,0.0,plugged,9.6,3352.799892710404,2877.311907926019,99.79151680667144,2.875,18513.331,80369.668,0.0,72.1643,0.2678838737275748,0.1746991405850402,0.1124917191874859,0.1044326582705066,5.008098831798797,2.5248354323530777,0.4392
42051310320000,30.4641094,-96.5947538,2767.583911437315,108.93551651406348,2664.2567147437853,2773.192231257849,2.0,85.55555555555556,117.0848888888889,,117.0848888888889,synthetic,train,30.4639030924808,-96.5945052351331,30.4639031,-96.5945052,53803.5,217366.5,0.0,4040.007,15450.0,3621.0,0.0,plugged,9.4,2767.583911437315,2767.583911437315,103.3271966935297,2.375,53803.5,217366.5,0.0,37.9834,0.1356984422472489,-0.002,-0.0238559647485008,-0.0111,4.840172283849071,2.729,9.1408
42051310330000,30.3798198699951,-96.6077499389648,2959.607905292547,104.36351666036748,2860.852708452713,2965.216225113081,8.0,101.11111111111111,,,,,test,29.93427393142391,-97.39417482786867,29.93385159312611,-97.3899458872891,5679.895709947123,13102.405301214356,-2540.0056223314987,1820551.3604877398,3215.3463657905995,1168.676046720993,333.831165191158,,9.5,2959.607905292547,2959.607905292547,98.7551968398337,2.375,9657.0,58944.0,0.0,67.91412882544773,0.257348499286012,0.1707661409145104,0.1085487395897066,0.1111857130832274,4.906264703740483,2.515477555093524,6.1212
42051310430000,30.3330993652344,-96.512336730957,3503.980687872618,83.02751734311944,3214.1158971482914,3297.1434144914106,6.0,105.55555555555556,134.23777777777778,,134.23777777777778,synthetic,train,30.3325634103607,-96.512606782358,30.3325634,-96.5126069,24300.0,418401.0,41840.1,17218.148,15763.0,1173.0,1576.3,plugged,10.3,3503.980687872618,3291.535094670877,77.41919752258568,2.875,24300.0,418401.0,41840.1,12.9986,0.2166612324023111,0.0268,-0.301700988302918,-0.0034,5.877473742690988,2.7801220379147478,-0.2056
42051310480000,30.4603099822998,-96.7435913085938,2410.9679228490268,120.97511612879627,2295.601126540764,2416.57624266956,0.0,85.0,,,,,test,30.4527195312642,-96.7461858499855,30.4527195,-96.7461858,369.0,400.0,0.0,1084.011,100.0,282.0,0.0,plugged,9.6,2410.9679228490263,2410.9679228490263,115.36679630826252,2.375,369.0,400.0,0.0,42.9108,0.2466445022047119,0.14603761620567,0.1089438300012055,0.1243682756066753,4.835390652454436,2.493028119561106,8.1837
42051310530000,30.4968395233154,-96.5700302124023,2721.863912900355,109.24031650430986,2618.2319162165786,2727.4722327208883,4.0,88.88888888888889,116.11,,116.11,synthetic,train,30.4974373102748,-96.5687643971658,30.4974373,-96.5687644,138145.365,341443.978,642311.417,2471.628,15503.0,9770.0,43417.88,producing,9.3,2721.863912900355,2721.863912900355,103.63199668377612,2.375,138145.365,341443.978,642311.417,26.6953,0.2172504932242109,0.1073396808851161,0.0915573048680471,0.1194025972607657,4.766475172016278,2.5040105906571863,11.4882
42051310590000,30.3972356,-96.6361197,2825.495909584131,112.59311639702028,2718.5111130076443,2831.1042294046647,28.0,100.0,118.89188888888889,,118.89188888888889,synthetic,train,30.3970269563127,-96.6358692158579,30.397027,-96.6358692,25436.0,134985.0,0.0,5306.849,14601.0,2456.0,0.0,plugged,9.8,2825.495909584131,2825.495909584131,106.98479657648652,2.375,25436.0,134985.0,0.0,42.23621713846524,0.1418521252294633,0.0053,-0.0139347657389761,0.0058,4.863523260579193,2.7001,8.1126
42051310600000,30.3896708,-96.6344468,2841.040709086697,108.02111654332428,2738.627912363907,2846.649028907231,8.0,96.66666666666669,119.46,,119.46,synthetic,train,30.3898209901048,-96.6347385977857,30.3898209901048,-96.6347385977857,95.0,8378.0,228.0,88189.474,754.0,47.0,112.8,producing,9.4,2841.040709086697,2841.040709086697,102.4127967227905,5.5,57138.5,432301.0,228.0,29.4601,0.1327726484852622,0.0049,0.30927293566877,0.2989,4.289417093966698,2.163,8.3664
42051311590000,30.4451904296875,-96.3155364990234,3828.897477475281,75.16367759476232,3245.449336145621,3320.6130137403834,13.5,76.11111111111111,,,,,test,30.4438053162466,-96.3164190302808,30.4438053,-96.316419,14324.0,183730.0,0.0,12826.724,8373.0,528.0,0.0,plugged,9.4,3828.897477475281,3315.0046939198496,69.55535777422855,2.5,14324.0,183730.0,0.0,32.6723,0.1603079851211954,0.0302,-0.0198628945724745,-0.1499,4.954319472657538,2.9551609459584864,-1.1496
42051312330000,30.6104586,-96.6060498,2368.2959242145307,122.04191609465867,2251.862327940405,2373.904244035064,15.0,81.66666666666667,105.33911111111112,,105.33911111111112,synthetic,train,30.6102582045798,-96.6058011362126,30.6102582,-96.6058011,53645.0,43677.0,0.0,814.186,2201.0,1972.0,0.0,plugged,9.6,2368.2959242145303,2368.2959242145303,116.43359627412492,2.375,53645.0,43677.0,0.0,67.71825499038323,0.2754382791967582,0.1957538403236374,0.1249782189552792,0.1296007957759064,4.863227957613809,2.4829439639029856,7.993
42051312420000,30.6068555,-96.6015083,2376.525523951183,118.68911620194828,964.9967691201034,1083.6858853220515,4.0,56.66666666666666,,,,,test,30.6062407142616,-96.6015859328951,30.6062407142616,-96.6015859328951,267953.0,392532.0,0.0,1464.929,14725.0,4763.0,0.0,producing,8.7,2376.5255239511835,1078.077565501518,113.08079638141452,2.375,267953.0,392532.0,0.0,68.46638840246533,0.2235533129426627,0.1669549117714008,0.3321251349272573,0.0406,4.230169310557578,2.5793849821626083,3.8867
42051313870000,30.4677391052246,-96.6579895019531,2526.1823191621656,94.00031699198983,2437.485522000463,2531.485838992453,10.0,92.77777777777776,,,,,test,30.4669361930781,-96.6572093363796,30.4669362,-96.6572093,110790.535,239794.18,38724.115,2164.392,8320.882,4042.5,1443.172,plugged,9.6,2526.1823191621656,2525.87751917192,88.3919971714561,2.375,110790.535,239794.18,38724.115,24.2385,0.2221941808068182,0.1065411946280965,0.0949194230090366,0.1195391911196406,4.805116550187641,2.502541621132073,8.9368
42051314350000,30.5539302825928,-96.6594772338867,2422.855122468636,124.48031601662989,2303.98312627254,2428.46344228917,4.0,80.0,,,,,test,30.5544936800954,-96.6595995556289,30.5544937,-96.6595996,9480.0,9099.0,0.0,959.81,1240.0,1417.0,0.0,plugged,9.2,2422.855122468636,2422.855122468636,118.87199619609612,2.375,9480.0,9099.0,0.0,27.9851,0.2301302193584706,0.1174734563747279,0.1000979633748206,0.1222759000337765,4.814749595397025,2.4972754521522846,8.4943
42051314640000,30.5166797637939,-96.6018600463867,2636.2151156411164,115.64111629948428,2526.1823191621656,2641.8234354616498,6.0,91.11111111111111,,,,,test,30.5163214362466,-96.6009030602335,30.5163214,-96.6009031,68505.67,133964.17,0.0,1955.519,5140.0,3414.5,0.0,plugged,9.0,2636.2151156411164,2636.2151156411164,110.03279647895052,2.375,68505.67,133964.17,0.0,42.5287,0.2386110871212916,0.1378461018685104,0.1028075785821753,0.1199750570531028,4.8250925517574,2.50141022350908,8.9705
42051315010000,30.5891899,-96.6061025,2413.406322770998,105.27791663110666,2313.736725960425,2419.014642591532,4.0,96.11111111111111,106.82399999999998,,106.82399999999998,synthetic,train,30.5889885788708,-96.6058536920192,30.5889886,-96.6058538,160742.0,293383.0,0.0,1825.179,5922.0,3175.0,0.0,producing,9.4,2413.4063227709976,2413.4063227709976,99.6695968105729,2.375,160742.0,293383.0,0.0,48.7538,0.2531791804039764,0.1570669856058539,0.1123915792609766,0.1249888560204093,4.845534660889193,2.491667200526223,7.9435
42051315180000,30.5231895446777,-96.5947265625,2634.386315699638,116.86031626046989,2523.134319259702,2639.994635520171,8.0,89.44444444444444,113.218,,113.218,synthetic,train,30.5235315728747,-96.5941078638821,30.5235316,-96.5941079,74743.5,204064.0,0.0,2730.191,6758.0,3465.0,0.0,plugged,9.3,2634.386315699638,2634.386315699638,111.25199643993612,2.375,74743.5,204064.0,0.0,145.3651,0.3510885281015259,0.3375035009989402,0.1640379525784601,0.138100927072482,4.928747010058011,2.466507301630334,9.0468
42051315190000,30.5480194091797,-96.6503372192383,2458.5167213274653,134.53871569476112,2327.757525511759,2462.2962412065203,5.0,60.0,107.50544444444444,,107.50544444444444,synthetic,train,30.5471700605648,-96.6494361652898,30.5471701,-96.6494362,3104.0,3745.0,0.0,1206.508,843.0,488.0,0.0,plugged,9.5,2458.516721327465,2456.6879213859866,128.93039587422734,2.375,3104.0,3745.0,0.0,37.3802,0.2385081650207972,0.1346999125303682,0.1044835989643511,0.1237617401786232,4.81422820794122,2.4947045849272222,9.1221
42051315580000,30.5620471,-96.5582263,2598.724716840809,91.56191707001864,2502.712719913193,2594.274636983212,20.5,85.55555555555556,111.99899999999998,,111.99899999999998,synthetic,train,30.5618446629648,-96.5579795535433,30.5618447,-96.5579795,158063.12,475454.905,123063.786,3008.007,9544.0,3654.0,3168.018,producing,9.5,2598.724716840809,2588.666317162678,85.95359724948489,2.375,164388.12,538755.905,123063.786,12.466,0.2063256018998249,0.0816196758344347,0.0858588567961424,0.116694505250892,4.781650156181698,2.508310074381362,9.671184467870944
42051315590000,30.4026298522949,-96.7941818237305,2516.428719474281,120.21311615318028,2402.7383231123736,2522.9514392655537,5.0,78.88888888888889,108.0971111111111,,108.0971111111111,synthetic,train,30.4022688291454,-96.7959760333953,30.40226883,-96.79597598,2405.0,21.0,0.0,8.732,1.0,350.0,0.0,plugged,9.3,2516.428719474281,2517.3431194450204,114.60479633264652,2.375,2405.0,21.0,0.0,32.4555,0.2317547263520909,0.1246841729580203,0.1007678982039763,0.1230696258478252,4.79959492659777,2.4963519098895204,9.704109297471518
42051316070000,30.35378074646,-96.7438430786133,2655.112715036393,103.44911668962826,2554.528718255081,2657.977834944709,6.0,92.22222222222224,,,,,test,30.3539293879528,-96.7436450928441,30.3539294,-96.7436451,11672.0,117390.5,0.0,10057.445,7942.0,2220.0,0.0,plugged,9.3,2655.112715036393,2652.3695151241755,97.8407968690945,2.375,11672.0,117390.5,0.0,68.20879806884659,0.2652045498963395,0.1875417448239751,0.1173447561242575,0.125049552496542,4.837447200854925,2.492104990420652,9.79754789437925
42051316200000,30.4284191131592,-96.6753616333008,2619.146316187318,104.66831665061386,2519.1719193864988,2623.8402360371124,0.0,96.66666666666669,112.51555555555557,,112.51555555555557,synthetic,train,30.4279857759572,-96.6752470304825,30.4279858,-96.675247,102008.0,187111.0,0.0,1834.278,4825.0,4383.0,0.0,plugged,9.5,2619.146316187318,2618.2319162165786,99.0599968300801,2.375,102008.0,187111.0,0.0,19.6094,0.1767404129846919,0.0518055162980375,0.1716281482676436,0.0229,4.595389211389239,2.637329853869294,-0.0245
42051316460000,30.5309505462646,-96.5857315063477,2630.1191158361885,116.25071627997708,2519.476719376745,2635.727435656722,4.0,86.11111111111111,112.88111111111112,,112.88111111111112,synthetic,train,30.5310379211654,-96.5857648324296,30.5310379,-96.5857648,55370.5,126169.0,0.0,2278.632,9170.0,5949.5,0.0,plugged,9.2,2630.1191158361885,2630.1191158361885,110.64239645944332,2.375,55370.5,126169.0,0.0,26.3329,0.2200376298489166,0.1082820663480836,0.0933510454851358,0.1195646717174145,4.783360709495888,2.503191405391565,10.4188
42051316590000,30.3586902618408,-96.6021423339844,3073.603101644701,95.21951695297544,2705.404713427049,2800.624230380025,0.0,81.66666666666667,118.52977777777778,,118.52977777777778,synthetic,train,30.3586772527111,-96.601892466381,30.35867722,-96.60189251,72559.0,603045.5,0.0,8311.105,91995.0,3660.0,0.0,plugged,9.5,3073.603101644701,2795.0159105594907,89.61119713244169,2.375,72559.0,603045.5,0.0,68.554620426567,0.2512567837830892,0.1713456329313831,0.1055389254158933,0.1138938294775844,4.844638842672019,2.5123930312831764,9.839267439448577
